Trying 192.168.0.22...
Connected to graspr.
Escape character is '^]'.
START OF RUN:
1411434538163,channel 14,15,16,DEC(14),DEC(15),DEC(16)
1411434547863,0001101011111001,0000000000000000,0000000000000000,6905,0,0
1411434547865,0001101011100001,0000000000000000,0000000000000000,6881,0,0
1411434547871,0001101100000101,0000000000000000,0000000000000000,6917,0,0
1411434547872,0001101011011101,0000000000000000,0000000000000000,6877,0,0
1411434547874,0001101011110101,0000000000000000,0000000000000000,6901,0,0
1411434547880,0001101011100001,0000000000000000,0000000000000000,6881,0,0
1411434547882,0001101100001111,0000000000000000,0000000000000000,6927,0,0
1411434547884,0001101010111010,0000000000000000,0000000000000000,6842,0,0
1411434547890,0001101100001000,0000000000000000,0000000000000000,6920,0,0
1411434547891,0001101011110000,0000000000000000,0000000000000000,6896,0,0
1411434547893,0001101100100011,0000000000000000,0000000000000000,6947,0,0
1411434547895,0001101011101101,0000000000000000,0000000000000000,6893,0,0
1411434547901,0001101011100101,0000000000000000,0000000000000000,6885,0,0
1411434547903,0001101011001110,0000000000000000,0000000000000000,6862,0,0
1411434547905,0001101100010011,0000000000000000,0000000000000000,6931,0,0
1411434547911,0001101100001011,0000000000000000,0000000000000000,6923,0,0
1411434547912,0001101100011001,0000000000000000,0000000000000000,6937,0,0
1411434547914,0001101011101001,0000000000000000,0000000000000000,6889,0,0
1411434547920,0001101011010000,0000000000000000,0000000000000000,6864,0,0
1411434547922,0001101100011000,0000000000000000,0000000000000000,6936,0,0
1411434547924,0001101011101001,0000000000000000,0000000000000000,6889,0,0
1411434547930,0001101100100000,0000000000000000,0000000000000000,6944,0,0
1411434547931,0001101011010000,0000000000000000,0000000000000000,6864,0,0
1411434547933,0001101100011011,0000000000000000,0000000000000000,6939,0,0
1411434547935,0001101100001010,0000000000000000,0000000000000000,6922,0,0
1411434547942,0001101011110111,0000000000000000,0000000000000000,6903,0,0
1411434547944,0001101100110100,0000000000000000,0000000000000000,6964,0,0
1411434547946,0001101011011010,0000000000000000,0000000000000000,6874,0,0
1411434547952,0001101011101011,0000000000000000,0000000000000000,6891,0,0
1411434547953,0001101011010011,0000000000000000,0000000000000000,6867,0,0
1411434547961,0001101011100011,0000000000000000,0000000000000000,6883,0,0
1411434547962,0001101100001001,0000000000000000,0000000000000000,6921,0,0
1411434547964,0001101011101101,0000000000000000,0000000000000000,6893,0,0
1411434547970,0001101011100011,0000000000000000,0000000000000000,6883,0,0
1411434547972,0001101100000111,0000000000000000,0000000000000000,6919,0,0
1411434547974,0001101011111010,0000000000000000,0000000000000000,6906,0,0
1411434547975,0001101011110111,0000000000000000,0000000000000000,6903,0,0
1411434547982,0001101011011101,0000000000000000,0000000000000000,6877,0,0
1411434547983,0001101011100010,0000000000000000,0000000000000000,6882,0,0
1411434547990,0001101010110111,0000000000000000,0000000000000000,6839,0,0
1411434547991,0001101100010000,0000000000000000,0000000000000000,6928,0,0
1411434547993,0001101100001000,0000000000000000,0000000000000000,6920,0,0
1411434547995,0001101011011010,0000000000000000,0000000000000000,6874,0,0
1411434548001,0001101100010111,0000000000000000,0000000000000000,6935,0,0
1411434548003,0001101011101011,0000000000000000,0000000000000000,6891,0,0
1411434548005,0001101011110010,0000000000000000,0000000000000000,6898,0,0
1411434548011,0001101011011001,0000000000000000,0000000000000000,6873,0,0
1411434548013,0001101011001110,0000000000000000,0000000000000000,6862,0,0
1411434548015,0001101011100101,0000000000000000,0000000000000000,6885,0,0
1411434548021,0001101011010011,0000000000000000,0000000000000000,6867,0,0
1411434548023,0001101011010100,0000000000000000,0000000000000000,6868,0,0
1411434548025,0001101011010001,0000000000000000,0000000000000000,6865,0,0
1411434548031,0001101011010100,0000000000000000,0000000000000000,6868,0,0
1411434548033,0001101011001011,0000000000000000,0000000000000000,6859,0,0
1411434548034,0001101100001111,0000000000000000,0000000000000000,6927,0,0
1411434548041,0001101011100111,0000000000000000,0000000000000000,6887,0,0
1411434548042,0001101100001000,0000000000000000,0000000000000000,6920,0,0
1411434548045,0001101100010110,0000000000000000,0000000000000000,6934,0,0
1411434548051,0001101011111001,0000000000000000,0000000000000000,6905,0,0
1411434548053,0001101010111111,0000000000000000,0000000000000000,6847,0,0
1411434548060,0001101011101101,0000000000000000,0000000000000000,6893,0,0
1411434548062,0001101011011011,0000000000000000,0000000000000000,6875,0,0
1411434548063,0001101011110101,0000000000000000,0000000000000000,6901,0,0
1411434548065,0001101100011010,0000000000000000,0000000000000000,6938,0,0
1411434548071,0001101010111100,0000000000000000,0000000000000000,6844,0,0
1411434548073,0001101100100000,0000000000000000,0000000000000000,6944,0,0
1411434548075,0001101011110011,0000000000000000,0000000000000000,6899,0,0
1411434548081,0001101011010100,0000000000000000,0000000000000000,6868,0,0
1411434548082,0001101011101010,0000000000000000,0000000000000000,6890,0,0
1411434548084,0001101101000010,0000000000000000,0000000000000000,6978,0,0
1411434548090,0001101100000100,0000000000000000,0000000000000000,6916,0,0
1411434548092,0001101100010100,0000000000000000,0000000000000000,6932,0,0
1411434548094,0001101011111110,0000000000000000,0000000000000000,6910,0,0
1411434548101,0001101100000010,0000000000000000,0000000000000000,6914,0,0
1411434548102,0001101100011000,0000000000000000,0000000000000000,6936,0,0
1411434548104,0001101011011110,0000000000000000,0000000000000000,6878,0,0
1411434548110,0001101011110000,0000000000000000,0000000000000000,6896,0,0
1411434548112,0001101010011101,0000000000000000,0000000000000000,6813,0,0
1411434548114,0001101100101010,0000000000000000,0000000000000000,6954,0,0
1411434548115,0001101100010001,0000000000000000,0000000000000000,6929,0,0
1411434548121,0001101100001100,0000000000000000,0000000000000000,6924,0,0
1411434548123,0001101011100011,0000000000000000,0000000000000000,6883,0,0
1411434548125,0001101100000010,0000000000000000,0000000000000000,6914,0,0
1411434548131,0001101100101010,0000000000000000,0000000000000000,6954,0,0
1411434548133,0001101100000101,0000000000000000,0000000000000000,6917,0,0
1411434548134,0001101100000101,0000000000000000,0000000000000000,6917,0,0
1411434548140,0001101011110101,0000000000000000,0000000000000000,6901,0,0
1411434548142,0001101100100010,0000000000000000,0000000000000000,6946,0,0
1411434548145,0001101011101011,0000000000000000,0000000000000000,6891,0,0
1411434548152,0001101011101011,0000000000000000,0000000000000000,6891,0,0
1411434548154,0001101011000111,0000000000000000,0000000000000000,6855,0,0
1411434548155,0001101011011100,0000000000000000,0000000000000000,6876,0,0
1411434548161,0001101011000101,0000000000000000,0000000000000000,6853,0,0
1411434548163,0001101011111010,0000000000000000,0000000000000000,6906,0,0
1411434548165,0001101100010110,0000000000000000,0000000000000000,6934,0,0
1411434548171,0001101010011101,0000000000000000,0000000000000000,6813,0,0
1411434548173,0001101101010011,0000000000000000,0000000000000000,6995,0,0
1411434548175,0001101100101100,0000000000000000,0000000000000000,6956,0,0
1411434548181,0001101001111100,0000000000000000,0000000000000000,6780,0,0
1411434548183,0001101011100010,0000000000000000,0000000000000000,6882,0,0
1411434548184,0001101011111011,0000000000000000,0000000000000000,6907,0,0
1411434548190,0001101100010100,0000000000000000,0000000000000000,6932,0,0
1411434548192,0001101100011110,0000000000000000,0000000000000000,6942,0,0
1411434548194,0001101100010110,0000000000000000,0000000000000000,6934,0,0
1411434548200,0001101011110110,0000000000000000,0000000000000000,6902,0,0
1411434548202,0001101010111111,0000000000000000,0000000000000000,6847,0,0
1411434548204,0001101001101010,0000000000000000,0000000000000000,6762,0,0
1411434548210,0001101011101001,0000000000000000,0000000000000000,6889,0,0
1411434548212,0001101011011111,0000000000000000,0000000000000000,6879,0,0
1411434548213,0001101011111000,0000000000000000,0000000000000000,6904,0,0
1411434548215,0001101011110010,0000000000000000,0000000000000000,6898,0,0
1411434548222,0001101011101011,0000000000000000,0000000000000000,6891,0,0
1411434548223,0001101011100101,0000000000000000,0000000000000000,6885,0,0
1411434548225,0001101011101110,0000000000000000,0000000000000000,6894,0,0
1411434548231,0001101100001101,0000000000000000,0000000000000000,6925,0,0
1411434548233,0001101011100100,0000000000000000,0000000000000000,6884,0,0
1411434548240,0001101100101101,0000000000000000,0000000000000000,6957,0,0
1411434548242,0001101100011111,0000000000000000,0000000000000000,6943,0,0
1411434548243,0001101100001010,0000000000000000,0000000000000000,6922,0,0
1411434548245,0001101100010011,0000000000000000,0000000000000000,6931,0,0
1411434548251,0001101011100100,0000000000000000,0000000000000000,6884,0,0
1411434548253,0001101100010001,0000000000000000,0000000000000000,6929,0,0
1411434548261,0001101011100011,0000000000000000,0000000000000000,6883,0,0
1411434548263,0001101011101011,0000000000000000,0000000000000000,6891,0,0
1411434548264,0001101011110101,0000000000000000,0000000000000000,6901,0,0
1411434548271,0001101100010100,0000000000000000,0000000000000000,6932,0,0
1411434548272,0001101100011011,0000000000000000,0000000000000000,6939,0,0
1411434548274,0001101010000011,0000000000000000,0000000000000000,6787,0,0
1411434548281,0001101011010000,0000000000000000,0000000000000000,6864,0,0
1411434548282,0001101100011100,0000000000000000,0000000000000000,6940,0,0
1411434548284,0001101100011001,0000000000000000,0000000000000000,6937,0,0
1411434548290,0001101011101111,0000000000000000,0000000000000000,6895,0,0
1411434548292,0001101011011100,0000000000000000,0000000000000000,6876,0,0
1411434548294,0001101011111101,0000000000000000,0000000000000000,6909,0,0
1411434548300,0001101100101010,0000000000000000,0000000000000000,6954,0,0
1411434548302,0001101100101101,0000000000000000,0000000000000000,6957,0,0
1411434548304,0001101100111110,0000000000000000,0000000000000000,6974,0,0
1411434548310,0001101011111110,0000000000000000,0000000000000000,6910,0,0
1411434548312,0001101011101001,0000000000000000,0000000000000000,6889,0,0
1411434548314,0001101011010111,0000000000000000,0000000000000000,6871,0,0
1411434548321,0001101100101110,0000000000000000,0000000000000000,6958,0,0
1411434548323,0001101100001000,0000000000000000,0000000000000000,6920,0,0
1411434548324,0001101100000111,0000000000000000,0000000000000000,6919,0,0
1411434548330,0001101011100010,0000000000000000,0000000000000000,6882,0,0
1411434548332,0001101100110011,0000000000000000,0000000000000000,6963,0,0
1411434548334,0001101100001010,0000000000000000,0000000000000000,6922,0,0
1411434548340,0001101011110111,0000000000000000,0000000000000000,6903,0,0
1411434548342,0001101100011110,0000000000000000,0000000000000000,6942,0,0
1411434548344,0001101100101101,0000000000000000,0000000000000000,6957,0,0
1411434548360,0001101011001011,0000000000000000,0000000000000000,6859,0,0
1411434548362,0001101100001100,0000000000000000,0000000000000000,6924,0,0
1411434548363,0001101011011101,0000000000000000,0000000000000000,6877,0,0
1411434548365,0001101011000100,0000000000000000,0000000000000000,6852,0,0
1411434548371,0001101011011101,0000000000000000,0000000000000000,6877,0,0
1411434548373,0001101011110010,0000000000000000,0000000000000000,6898,0,0
1411434548375,0001101100011111,0000000000000000,0000000000000000,6943,0,0
1411434548381,0001101100000111,0000000000000000,0000000000000000,6919,0,0
1411434548383,0001101100100100,0000000000000000,0000000000000000,6948,0,0
1411434548384,0001101011011110,0000000000000000,0000000000000000,6878,0,0
1411434548390,0001101100010011,0000000000000000,0000000000000000,6931,0,0
1411434548392,0001101101000011,0000000000000000,0000000000000000,6979,0,0
1411434548394,0001101011110010,0000000000000000,0000000000000000,6898,0,0
1411434548400,0001101100011111,0000000000000000,0000000000000000,6943,0,0
1411434548402,0001101100001110,0000000000000000,0000000000000000,6926,0,0
1411434548403,0001101011111100,0000000000000000,0000000000000000,6908,0,0
1411434548405,0001101100000010,0000000000000000,0000000000000000,6914,0,0
1411434548411,0001101100100110,0000000000000000,0000000000000000,6950,0,0
1411434548413,0001101101000000,0000000000000000,0000000000000000,6976,0,0
1411434548415,0001101011111000,0000000000000000,0000000000000000,6904,0,0
1411434548421,0001101011110110,0000000000000000,0000000000000000,6902,0,0
1411434548423,0001101101100100,0000000000000000,0000000000000000,7012,0,0
1411434548424,0001101100001111,0000000000000000,0000000000000000,6927,0,0
1411434548431,0001101011110111,0000000000000000,0000000000000000,6903,0,0
1411434548433,0001101011110000,0000000000000000,0000000000000000,6896,0,0
1411434548434,0001101100010110,0000000000000000,0000000000000000,6934,0,0
1411434548441,0001101100011001,0000000000000000,0000000000000000,6937,0,0
1411434548442,0001101100100000,0000000000000000,0000000000000000,6944,0,0
1411434548444,0001101010000010,0000000000000000,0000000000000000,6786,0,0
1411434548449,0001101100010010,0000000000000000,0000000000000000,6930,0,0
1411434548452,0001101100100100,0000000000000000,0000000000000000,6948,0,0
1411434548461,0001101011011011,0000000000000000,0000000000000000,6875,0,0
1411434548463,0001101101101001,0000000000000000,0000000000000000,7017,0,0
1411434548465,0001101010100100,0000000000000000,0000000000000000,6820,0,0
1411434548471,0001101011010011,0000000000000000,0000000000000000,6867,0,0
1411434548472,0001101100100100,0000000000000000,0000000000000000,6948,0,0
1411434548474,0001101011000011,0000000000000000,0000000000000000,6851,0,0
1411434548480,0001101100000001,0000000000000000,0000000000000000,6913,0,0
1411434548482,0001101100101100,0000000000000000,0000000000000000,6956,0,0
1411434548484,0001101100001010,0000000000000000,0000000000000000,6922,0,0
1411434548490,0001101010011011,0000000000000000,0000000000000000,6811,0,0
1411434548491,0001101011100101,0000000000000000,0000000000000000,6885,0,0
1411434548493,0001101100000111,0000000000000000,0000000000000000,6919,0,0
1411434548495,0001101100001001,0000000000000000,0000000000000000,6921,0,0
1411434548501,0001101101011111,0000000000000000,0000000000000000,7007,0,0
1411434548503,0001101001111001,0000000000000000,0000000000000000,6777,0,0
1411434548505,0001101100100111,0000000000000000,0000000000000000,6951,0,0
1411434548511,0001101011110101,0000000000000000,0000000000000000,6901,0,0
1411434548512,0001101100000100,0000000000000000,0000000000000000,6916,0,0
1411434548514,0001101011101110,0000000000000000,0000000000000000,6894,0,0
1411434548520,0001101011101111,0000000000000000,0000000000000000,6895,0,0
